OTU,THxT1x1Bac,THxT1x2Bac,THxT1x3Bac,THxT21x1Bac,THxT21x2Bac,THxT21x3Bac,THxT3x1Bac,THxT3x2Bac,THxT3x3Bac,THxT7x1Bac,THxT7x2Bac,THxT7x3Bac,sum,Domain,Confidence_domain,Phylum,Confidence_phylum,Class,Confidence_class,Order,Confidence_order,Family,Confidence_family,Genus,Confidence_genus
OTU_1049,0,9,0,0,0,2,1,1,4,1,0,0,83,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Methylophilales,0.98,Methylophilaceae,0.98,Methylotenera,0.62
OTU_1050,0,0,0,0,0,0,0,0,0,0,0,0,83,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfoluna,0.71
OTU_1051,0,0,0,0,0,0,0,0,0,9,0,0,83,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.99,Pseudomonadales,0.97,Pseudomonadaceae,0.77,Azomonas,0.5
OTU_1052,0,20,0,0,0,0,0,0,0,0,0,1,83,Bacteria,1,Verrucomicrobia,1,Verrucomicrobiae,1,Verrucomicrobiales,1,Verrucomicrobiaceae,1,Luteolibacter,1
OTU_1053,0,0,0,0,0,0,1,0,2,1,1,1,83,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.98,Oceanospirillaceae,0.97,Thalassolituus,0.96
OTU_1054,2,30,1,0,0,0,0,0,1,0,0,0,83,Bacteria,1,Proteobacteria,1,Epsilonproteobacteria,1,Campylobacterales,1,Campylobacteraceae,1,Arcobacter,1
OTU_1055,0,14,2,0,0,1,0,0,0,0,0,0,82,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Chromatiales,0.65,Ectothiorhodospiraceae,0.3,Thiohalomonas,0.21
OTU_1056,0,9,0,0,0,0,0,1,0,3,3,4,82,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,0.98,Lishizhenia,0.82
OTU_1057,1,5,0,0,0,0,0,0,0,0,1,0,82,Bacteria,1,Actinobacteria,0.59,Actinobacteria,0.59,Euzebyales,0.49,Euzebyaceae,0.49,Euzebya,0.49
OTU_1058,0,4,3,0,1,0,0,0,0,1,3,0,82,Bacteria,1,Verrucomicrobia,0.98,Opitutae,0.98,Puniceicoccales,0.6,Puniceicoccaceae,0.6,Coraliomargarita,0.42
OTU_1059,0,0,0,0,0,2,0,0,0,0,0,0,82,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Pseudoruegeria,0.42
OTU_1060,0,3,0,0,0,0,1,0,0,0,1,0,82,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Flavobacterium,0.99
OTU_1061,2,0,0,0,0,0,0,0,0,0,0,2,82,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,1,Pseudomonadaceae,1,Pseudomonas,1
OTU_1062,0,0,0,0,1,6,0,0,0,12,0,0,82,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.62,Moraxellaceae,0.62,Paraperlucidibaca,0.62
OTU_1063,0,8,0,0,0,0,0,1,0,0,0,0,81,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.99,Ectothiorhodospiraceae,0.78,Thioalkalivibrio,0.42
OTU_1064,0,29,0,0,0,0,0,0,0,0,0,0,81,Bacteria,1,Bacteroidetes,1,Cytophagia,0.99,Cytophagales,0.99,Chryseolinea,0.78,Chryseolinea,0.78
OTU_1065,0,0,0,0,0,0,0,0,0,0,0,0,81,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.6,Congregibacter,0.35,Congregibacter,0.35
OTU_1066,0,0,0,0,0,0,0,0,0,0,1,0,81,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Aquimarina,1
OTU_1067,4,21,1,0,0,0,0,1,0,0,0,0,81,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Oceanospirillales,0.93,Oceanospirillaceae,0.92,Marinobacterium,0.65
OTU_1068,0,0,0,0,2,0,0,0,0,0,0,0,81,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Pseudomonadales,0.29,Pseudomonadaceae,0.25,Azomonas,0.2
OTU_1069,0,0,0,0,0,0,0,0,0,0,0,0,80,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Oceanospirillales,0.23,Oceanospirillaceae,0.2,Litoribrevibacter,0.17
OTU_1070,0,0,0,1,5,10,0,0,1,1,1,2,80,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Flammeovirgaceae,1,Roseivirga,1
OTU_1071,0,0,0,0,0,0,0,0,0,0,0,0,79,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,0.59,Myxococcales,0.45,Kofleriaceae,0.31,Kofleria,0.31
OTU_1072,4,25,0,0,0,1,0,0,0,0,0,0,79,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.63,Ectothiorhodospiraceae,0.5,Thiogranum,0.49
OTU_1073,1,0,0,0,1,2,0,0,1,4,1,2,79,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.99,Colwelliaceae,0.99,Colwellia,0.99
OTU_1074,0,0,0,0,0,0,0,0,0,0,0,0,79,Bacteria,1,Proteobacteria,0.95,Alphaproteobacteria,0.95,Rhodospirillales,0.67,Rhodospirillaceae,0.67,Aestuariispira,0.67
OTU_1075,0,0,0,0,0,0,0,0,0,2,0,0,79,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Pseudoruegeria,0.34
OTU_1076,0,0,0,0,0,0,0,0,0,0,0,0,79,Bacteria,0.99,Planctomycetes,0.76,Phycisphaerae,0.66,Phycisphaerales,0.42,Phycisphaeraceae,0.42,Phycisphaera,0.42
OTU_1077,0,0,0,0,0,0,0,0,1,0,0,0,79,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,0.99,Nonlabens,0.97
OTU_1078,1,12,0,0,0,0,0,0,0,0,0,0,79,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Vibrionales,1,Vibrionaceae,1,Lucibacterium,0.66
OTU_1079,0,9,0,0,0,0,0,0,0,0,0,1,78,Bacteria,1,Bacteroidetes,1,Cytophagia,0.97,Cytophagales,0.97,Flammeovirgaceae,0.88,Reichenbachiella,0.57
OTU_1080,0,22,2,1,0,0,1,0,1,0,0,0,78,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,0.94,Rhizobiales,0.37,Rhodobiaceae,0.31,Tepidamorphus,0.13
OTU_1081,0,13,0,0,0,0,0,0,0,0,0,0,78,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Methylococcales,0.33,Methylococcaceae,0.33,Methylosoma,0.22
OTU_1082,3,25,0,0,0,1,0,0,0,1,1,0,78,Bacteria,1,Bacteroidetes,1,Cytophagia,0.98,Cytophagales,0.98,Chryseolinea,0.68,Chryseolinea,0.68
OTU_1083,0,0,0,0,0,0,0,0,0,0,0,0,78,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfobacterium,0.52
OTU_1084,0,0,0,0,0,1,0,0,1,0,0,0,78,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.84,Colwelliaceae,0.64,Colwellia,0.64
OTU_1085,0,9,0,0,0,0,0,0,0,0,0,0,78,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhizobiales,1,Aurantimonadaceae,1,Aureimonas,1
OTU_1086,0,0,0,0,3,7,0,0,0,0,0,0,78,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Sneathiellales,1,Sneathiellaceae,1,Sneathiella,1
OTU_1087,0,2,0,0,0,0,0,1,0,2,0,1,78,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.55,Alteromonadales_incertae_sedis,0.15,Psychrobium,0.15
OTU_1088,0,6,0,0,0,2,1,0,0,2,0,0,78,Bacteria,0.99,Bacteroidetes,0.28,Bacteroidia,0.14,Bacteroidales,0.14,Bacteroidales_incertae_sedis,0.11,Phocaeicola,0.11
OTU_1089,0,0,0,0,0,0,0,0,0,0,0,0,77,Bacteria,1,Proteobacteria,0.9,Deltaproteobacteria,0.88,Bdellovibrionales,0.86,Bacteriovoracaceae,0.86,Bacteriovorax,0.43
OTU_1090,0,0,0,2,3,1,0,0,0,0,0,0,77,Bacteria,1,Acidobacteria,0.42,Acidobacteria_Gp3,0.4,Paludibaculum,0.23,Paludibaculum,0.23,Paludibaculum,0.23
OTU_1091,0,24,0,1,0,0,0,1,0,0,0,1,77,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,0.99,Desulfofaba,0.26
OTU_1092,0,0,0,0,0,0,0,0,0,0,0,0,77,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,1,Psychromonadaceae,1,Psychromonas,1
OTU_1093,0,5,1,0,0,0,0,0,0,0,0,0,77,Bacteria,1,Actinobacteria,1,Actinobacteria,1,Actinomycetales,1,Mycobacteriaceae,1,Mycobacterium,1
OTU_1094,2,12,0,0,0,0,0,0,0,0,0,0,77,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Comamonadaceae,1,Limnohabitans,0.99
OTU_1095,2,5,0,0,2,3,0,0,0,2,3,1,77,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.88,Oceanospirillaceae,0.78,Oceanospirillum,0.46
OTU_1096,0,16,0,0,0,1,0,0,0,0,1,0,76,Bacteria,1,Bacteroidetes,1,Flavobacteriia,0.53,Flavobacteriales,0.53,Flavobacteriaceae,0.49,Jejudonia,0.08
OTU_1097,1,2,0,1,1,0,0,0,0,2,1,0,76,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Lutibacter,0.76
OTU_1098,0,0,0,0,0,0,0,0,0,8,2,3,76,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,0.99,Salinirepens,0.49
OTU_1099,0,0,0,0,0,0,0,0,0,0,0,0,76,Bacteria,1,Firmicutes,1,Clostridia,0.99,Clostridiales,0.99,Natranaerovirga,0.31,Natranaerovirga,0.31
OTU_1100,0,0,0,0,0,0,0,0,0,0,0,0,76,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobulbaceae,1,Desulfopila,0.69
OTU_1101,2,0,0,0,0,0,0,0,0,1,2,0,75,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,0.81,Sphingobacteriales,0.81,Saprospiraceae,0.76,Phaeodactylibacter,0.43
OTU_1102,1,5,1,0,1,0,0,1,0,0,0,0,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,0.66,Ectothiorhodospiraceae,0.42,Thiogranum,0.08
OTU_1104,0,0,0,0,0,0,1,1,0,1,0,0,75,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,0.74,Rhodobacterales,0.74,Rhodobacteraceae,0.74,Dinoroseobacter,0.29
OTU_1105,0,0,0,0,0,1,0,0,0,0,1,0,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Thiotrichales,0.62,Piscirickettsiaceae,0.62,Cycloclasticus,0.62
OTU_1106,0,0,0,0,0,0,2,0,0,0,0,0,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.99,Moraxellaceae,0.99,Acinetobacter,0.99
OTU_1107,0,0,0,0,0,0,0,0,0,0,0,0,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Pseudomonadales,0.8,Pseudomonadaceae,0.8,Serpens,0.52
OTU_1108,2,12,0,0,0,0,0,0,0,0,0,3,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.96,Moraxellaceae,0.85,Psychrobacter,0.81
OTU_1109,1,4,0,0,0,0,0,1,0,1,1,0,75,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Hwangdonia,0.16
OTU_1110,0,0,0,0,1,5,0,0,0,9,1,0,75,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.54,Moraxellaceae,0.54,Perlucidibaca,0.5
OTU_1111,0,13,0,0,0,0,0,0,1,0,1,0,74,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,0.99,Rhodospirillales,0.58,Rhodospirillaceae,0.52,Oceanibaculum,0.37
OTU_1112,0,15,0,1,0,0,0,1,0,0,0,1,74,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Chromatiales,0.85,Thioalkalispiraceae,0.38,Thioprofundum,0.37
OTU_1113,0,8,0,0,0,0,0,1,0,0,2,1,74,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Chromatiales,1,Chromatiaceae,1,Rheinheimera,1
OTU_1114,1,12,3,0,0,0,0,0,1,0,0,0,74,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.93,Psychromonadaceae,0.84,Psychromonas,0.84
OTU_1115,3,8,0,0,0,0,0,0,0,0,1,0,74,Bacteria,1,Verrucomicrobia,1,Verrucomicrobiae,1,Verrucomicrobiales,1,Rubritaleaceae,1,Rubritalea,1
OTU_1116,2,16,0,0,0,1,0,1,0,0,4,0,74,Bacteria,1,Proteobacteria,1,Betaproteobacteria,0.97,Burkholderiales,0.97,Burkholderiales_incertae_sedis,0.48,Sphaerotilus,0.28
OTU_1117,3,16,0,0,0,0,0,0,0,0,0,1,73,Bacteria,1,Bacteroidetes,1,Cytophagia,0.97,Cytophagales,0.97,Flammeovirgaceae,0.87,Roseivirga,0.17
OTU_1118,1,3,0,0,0,0,0,1,2,2,0,1,73,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.99,Alteromonadaceae,0.92,Paraglaciecola,0.85
OTU_1119,0,0,0,0,0,0,0,0,0,3,1,1,73,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,0.99,Crocinitomix,0.93
OTU_1120,0,0,0,0,0,0,0,0,0,0,0,2,73,Bacteria,1,Firmicutes,0.52,Clostridia,0.41,Halanaerobiales,0.29,Halobacteroidaceae,0.28,Selenihalanaerobacter,0.1
OTU_1121,0,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.93,Zhongshania,0.87,Zhongshania,0.87
OTU_1122,0,0,0,0,0,0,0,0,0,0,1,2,73,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.96,Alcanivoracaceae,0.96,Alcanivorax,0.96
OTU_1123,0,1,0,0,0,0,0,0,0,0,0,0,73,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Alteromonadales,0.57,Alteromonadaceae,0.33,Agarivorans,0.33
OTU_1124,0,0,0,0,0,0,0,0,0,0,0,0,73,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.91,Pseudomonadales,0.35,Moraxellaceae,0.34,Faucicola,0.16
OTU_1125,0,0,0,0,0,0,0,0,0,2,0,2,73,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.66,Ferrimonadaceae,0.4,Ferrimonas,0.4
OTU_1126,1,7,0,1,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,0.37,Deltaproteobacteria,0.32,Desulfuromonadales,0.1,Geobacteraceae,0.08,Geothermobacter,0.07
OTU_1127,0,25,1,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.18,Thiolapillus,0.1,Thiolapillus,0.1
OTU_1128,5,0,2,0,1,1,0,0,0,1,0,1,72,Bacteria,1,Gemmatimonadetes,0.43,Gemmatimonadetes,0.43,Gemmatimonadales,0.43,Gemmatimonadaceae,0.43,Gemmatimonas,0.43
OTU_1129,0,0,0,0,2,4,0,0,1,1,2,1,72,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Winogradskyella,0.26
OTU_1130,2,2,4,1,0,2,0,0,0,0,0,0,72,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,0.99,Sphingobacteriales,0.99,Rhodothermaceae,0.99,Rubricoccus,0.58
OTU_1131,0,0,0,1,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodospirillales,1,Acetobacteraceae,1,Roseomonas,0.99
OTU_1132,0,13,1,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Actinobacteria,1,Actinobacteria,1,Actinomycetales,1,Corynebacterineae_incertae_sedis,0.26,Tomitella,0.26
OTU_1133,0,14,0,0,0,1,0,0,0,0,1,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.77,Halioglobus,0.29,Halioglobus,0.29
OTU_1134,0,0,0,0,0,0,0,2,0,4,2,2,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.71,Oceanospirillaceae,0.71,Thalassolituus,0.71
OTU_1135,0,0,0,0,0,0,0,0,0,0,2,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.91,Alcanivoracaceae,0.91,Alcanivorax,0.91
OTU_1136,1,8,3,0,0,1,0,0,0,1,1,4,72,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,0.96,Sphingobacteriales,0.96,Rhodothermaceae,0.96,Rubrivirga,0.68
OTU_1137,3,15,1,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Actinobacteria,0.99,Actinobacteria,0.99,Acidimicrobiales,0.83,Acidimicrobiaceae,0.49,Ilumatobacter,0.36
OTU_1138,0,0,0,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,0.96,Alphaproteobacteria,0.91,Rhodospirillales,0.75,Rhodospirillaceae,0.75,Aestuariispira,0.58
OTU_1139,1,1,0,0,0,0,0,0,0,1,0,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.97,Pseudoalteromonadaceae,0.96,Pseudoalteromonas,0.96
OTU_1140,0,0,0,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.99,Alteromonadaceae,0.99,Haliea,0.99
OTU_1141,1,0,0,0,0,0,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.97,Halomonadaceae,0.96,Halomonas,0.83
OTU_1142,5,19,1,0,0,0,0,2,0,0,1,0,72,Bacteria,1,Verrucomicrobia,1,Opitutae,1,Puniceicoccales,0.96,Puniceicoccaceae,0.96,Coraliomargarita,0.94
OTU_1143,1,3,0,0,0,0,0,0,0,1,4,0,72,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Pseudoruegeria,0.28
OTU_1144,2,26,0,0,0,0,0,0,0,0,0,1,72,Bacteria,1,Acidobacteria,1,Acidobacteria_Gp23,1,Gp23,1,Gp23,1,Gp23,1
OTU_1145,1,10,0,0,0,4,0,0,0,0,0,0,72,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.98,Chromatiales,0.43,Halothiobacillaceae,0.23,Thioalkalibacter,0.05
OTU_1146,0,0,0,0,0,0,0,0,0,0,1,0,71,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,1,Colwelliaceae,0.99,Thalassotalea,0.99
OTU_1147,0,22,0,0,0,1,0,0,0,0,0,0,71,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobacteraceae,1,Desulfosarcina,0.47
OTU_1148,1,6,0,1,0,1,0,0,0,0,0,0,71,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Defluviimonas,0.79
OTU_1149,0,0,0,0,0,0,0,0,0,0,0,0,71,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Vibrionales,0.54,Vibrionaceae,0.54,Lucibacterium,0.37
OTU_1150,1,11,0,0,1,0,0,0,1,1,0,2,70,Bacteria,1,Gemmatimonadetes,0.82,Gemmatimonadetes,0.82,Gemmatimonadales,0.82,Gemmatimonadaceae,0.82,Gemmatimonas,0.82
OTU_1151,0,0,0,0,0,1,0,1,0,1,0,1,70,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Flavobacteriaceae,1,Lutibacter,0.87
OTU_1152,0,0,1,0,0,1,0,0,0,0,0,0,70,Bacteria,1,Proteobacteria,0.99,Alphaproteobacteria,0.98,Rhodospirillales,0.74,Rhodospirillaceae,0.73,Pelagibius,0.35
OTU_1153,1,13,1,0,0,0,0,0,0,0,0,0,70,Bacteria,1,Bacteroidetes,1,Cytophagia,1,Cytophagales,1,Ohtaekwangia,0.86,Ohtaekwangia,0.86
OTU_1154,0,0,0,0,0,0,0,0,0,3,0,0,70,Bacteria,1,Proteobacteria,0.95,Epsilonproteobacteria,0.57,Nautiliales,0.21,Nautiliaceae,0.21,Thioreductor,0.2
OTU_1155,0,0,0,0,0,0,0,0,0,0,0,0,70,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,0.99,Pseudomonadaceae,0.99,Pseudomonas,0.88
OTU_1156,0,6,1,0,0,0,1,0,0,0,1,0,69,Bacteria,1,Proteobacteria,0.75,Deltaproteobacteria,0.7,Desulfuromonadales,0.35,Geobacteraceae,0.23,Geopsychrobacter,0.23
OTU_1157,0,0,0,0,0,0,0,0,0,0,0,0,69,Bacteria,1,Proteobacteria,1,Epsilonproteobacteria,1,Campylobacterales,0.98,Campylobacteraceae,0.97,Arcobacter,0.94
OTU_1158,0,10,0,0,0,1,0,0,0,1,2,1,69,Bacteria,1,Proteobacteria,0.99,Alphaproteobacteria,0.92,Rickettsiales,0.4,Rickettsiaceae,0.21,Orientia,0.21
OTU_1159,0,0,0,0,0,0,0,0,0,0,0,0,68,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Gammaproteobacteria_incertae_sedis,0.99,Spongiibacter,0.99,Spongiibacter,0.99
OTU_1160,0,0,0,0,0,0,0,0,0,0,2,3,68,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Citreicella,0.3
OTU_1161,1,0,6,0,0,0,0,1,0,0,0,0,68,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Comamonadaceae,1,Comamonas,0.75
OTU_1162,2,11,0,0,0,0,0,0,0,0,0,0,68,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Xanthomonadales,1,Xanthomonadaceae,1,Stenotrophomonas,0.96
OTU_1163,0,0,0,0,0,0,0,0,0,0,0,0,68,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.53,Oceanospirillaceae,0.53,Amphritea,0.23
OTU_1164,0,0,0,0,0,0,0,0,0,0,0,0,68,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.42,Oceanospirillaceae,0.41,Oceanospirillum,0.4
OTU_1165,0,8,0,0,0,0,0,0,0,0,0,0,67,Bacteria,1,Bacteroidetes,0.94,Sphingobacteriia,0.88,Sphingobacteriales,0.88,Rhodothermaceae,0.87,Salisaeta,0.75
OTU_1166,3,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,1,Verrucomicrobia,0.98,Verrucomicrobiae,0.98,Verrucomicrobiales,0.98,Verrucomicrobiaceae,0.95,Persicirhabdus,0.43
OTU_1167,0,0,0,0,1,3,0,0,0,0,0,0,67,Bacteria,1,Proteobacteria,0.97,Alphaproteobacteria,0.93,Sneathiellales,0.43,Sneathiellaceae,0.43,Sneathiella,0.43
OTU_1168,0,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,1,Proteobacteria,0.97,Alphaproteobacteria,0.87,Sphingomonadales,0.25,Sphingomonadaceae,0.21,Parablastomonas,0.08
OTU_1169,0,2,0,0,0,0,0,3,3,0,0,0,67,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,1,Oceanospirillaceae,1,Oleispira,1
OTU_1170,0,0,0,0,0,0,1,0,0,1,0,0,67,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.98,Oceanospirillales,0.86,Oceanospirillaceae,0.86,Oleispira,0.85
OTU_1171,0,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,0.58,Alteromonadaceae,0.52,Marinobacter,0.39
OTU_1172,1,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,1,Proteobacteria,1,Deltaproteobacteria,1,Desulfobacterales,1,Desulfobulbaceae,0.99,Desulfopila,0.8
OTU_1173,3,24,0,0,0,0,0,2,0,0,2,0,67,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.82,Oceanospirillaceae,0.73,Sinobacterium,0.22
OTU_1174,0,0,0,0,0,0,0,0,0,0,1,1,66,Bacteria,1,Bacteroidetes,1,Sphingobacteriia,0.79,Sphingobacteriales,0.79,Saprospiraceae,0.78,Portibacter,0.46
OTU_1175,4,0,0,0,0,0,3,2,0,0,0,0,66,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.12,Bacteroidales,0.12,Marinilabiliaceae,0.1,Geofilum,0.07
OTU_1176,0,9,0,0,0,0,0,0,2,4,0,0,66,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Alteromonadales,1,Alteromonadaceae,0.99,Aestuariibacter,0.25
OTU_1177,1,7,1,0,0,1,0,0,0,0,0,0,66,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,0.99,Rhodobacteraceae,0.99,Oceanicola,0.5
OTU_1178,0,0,0,0,7,0,0,0,0,2,9,0,66,Bacteria,1,Proteobacteria,0.8,Deltaproteobacteria,0.59,Desulfuromonadales,0.44,Geobacteraceae,0.27,Geopsychrobacter,0.27
OTU_1179,1,0,0,0,0,0,0,0,1,0,1,1,66,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Oceanospirillales,0.92,Alcanivoracaceae,0.9,Kangiella,0.89
OTU_1180,0,0,2,0,1,4,0,0,0,0,1,1,66,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,0.99,Lishizhenia,0.45
OTU_1181,3,5,3,0,1,0,0,0,0,0,0,1,66,Bacteria,1,Proteobacteria,1,Alphaproteobacteria,1,Rhodobacterales,1,Rhodobacteraceae,1,Gemmobacter,0.79
OTU_1182,0,0,1,0,0,0,0,0,0,1,0,4,66,Bacteria,1,Bacteroidetes,1,Flavobacteriia,1,Flavobacteriales,1,Cryomorphaceae,1,Fluviicola,0.76
OTU_1183,0,0,0,0,1,0,0,0,0,0,1,2,66,Bacteria,1,Proteobacteria,1,Betaproteobacteria,1,Burkholderiales,1,Comamonadaceae,1,Hydrogenophaga,0.99
